M,I,v,S,A,E_f,V_i,V_f,Q_i,Q_f,Ierr,g_i,g_f,DOI
26,1,10.29641600000059,9.47502412986003e-37,1.0879000000000002e-11,4051.649572,2 0 0 0 0 0 0A1g,0 1 0 0 0 0 1E1u,10A1g  0A1g,11A1u  1E1g,0.0003605551275463989,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,19.349552000000585,3.011056535616324e-37,1.3350999999999999e-09,5368.795869,1 1 0 0 0 0 0A2u,0 1 0 0 2 1 0E1g,10A2u  0A1g,11A2g  1E1g,0.000848528137423857,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,26.222544000000653,2.346821528538002e-34,6.5981e-09,4035.7234439999997,2 0 0 0 0 0 0A1g,1 0 0 3 0 0 0E1u,10A1g  0A1g,11A1u  1E1g,0.0004242640687119285,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,27.554793000001155,2.3870345983579053e-36,8.5813e-10,4775.177140999999,0 1 0 0 2 0 0A2u,0 1 0 1 1 0 0E2g,10A2u  0A1g,11A2g  2E2g,0.0003605551275463989,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,38.3065630000001,5.25998949777524e-33,2.5592e-06,4764.425371,0 1 0 0 2 0 0A2u,0 1 0 0 2 0 0A1g,10A2u  0A1g,11A2g  0A2g,0.0003605551275463989,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,41.270730000001095,5.226393300081678e-33,2.9068000000000003e-06,4775.177140999999,0 1 0 1 1 0 0E2u,0 1 0 1 1 0 0E2g,10A2u  2E2g,11A2g  2E2g,0.0004242640687119285,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,41.29524299999957,1.750706457897717e-33,2.9223000000000004e-06,4775.127052000001,0 1 0 1 1 0 0E2u,0 1 0 1 1 0 0E2g,10A1u  2E2g,11A1g  2E2g,0.0007071067811865475,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,42.76465899999948,1.9958707966541602e-37,3.462e-10,4775.127052000001,0 1 0 0 1 1 0A1u,0 1 0 1 1 0 0E2g,10A1u  0A1g,11A1g  2E2g,0.0007810249675906653,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,43.36169500000051,1.2687679534094519e-38,2.2123e-11,4773.0606,0 1 0 1 1 0 0E2u,0 1 0 0 1 1 0A2g,10A1u  2E2g,11A1g  0A2g,0.00058309518948453,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,44.11667699999907,7.112558685505284e-37,2.0972e-08,5369.650763000001,1 1 0 0 0 0 0A2u,0 1 0 0 2 1 0E1g,11A1u  0A2g,11A1g  1E1g,0.0008062257748298549,23,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,44.17563500000051,3.055479842478673e-35,1.6893e-08,4758.556299,0 1 0 0 2 0 0A2u,1 0 0 2 0 2 0E2g,10A2u  0A1g,11A2g  2E2g,0.0003605551275463989,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,44.83111100000042,3.740477101173151e-33,6.7664e-06,4773.0606,0 1 0 0 1 1 0A1u,0 1 0 0 1 1 0A2g,10A1u  0A1g,11A1g  0A2g,0.0006708203932499369,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,45.40787999999884,1.2484062479951493e-44,9.1709e-06,10495.31028,0 3 0 0 0 0 1E1u,0 3 0 1 0 0 0E1g,10A2u  1E1g,11A2g  1E1g,0.0008062257748298549,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,45.770672000000104,7.437127384466508e-32,4.129599999999999e-06,4051.649572,0 1 0 0 0 0 1E1g,0 1 0 0 0 0 1E1u,10A1g  1E1g,11A1u  1E1g,0.0003605551275463989,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,52.022500000000036,2.486239993158954e-35,1.6964e-08,4764.425371,0 1 0 1 1 0 0E2u,0 1 0 0 2 0 0A1g,10A2u  2E2g,11A2g  0A2g,0.0004242640687119285,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,53.41454999999951,2.724679382222493e-37,5.525599999999999e-10,4775.127052000001,0 1 0 0 2 0 0A2u,0 1 0 1 1 0 0E2g,11A1u  0A2g,11A1g  2E2g,0.0007071067811865475,23,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,55.481002000000444,6.512768738969744e-37,1.3647e-09,4773.0606,0 1 0 0 2 0 0A2u,0 1 0 0 1 1 0A2g,11A1u  0A2g,11A1g  0A2g,0.00058309518948453,23,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,57.89157200000045,2.041668656042751e-33,1.5273e-06,4758.556299,0 1 0 1 1 0 0E2u,1 0 0 2 0 2 0E2g,10A2u  2E2g,11A2g  2E2g,0.0004242640687119285,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,61.69680000000017,1.2935273759639722e-33,9.298500000000001e-08,4035.7234439999997,0 1 0 0 0 0 1E1g,1 0 0 3 0 0 0E1u,10A1g  1E1g,11A1u  1E1g,0.0004242640687119285,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,63.585049000000254,1.0386696154666431e-35,1.5067e-08,4891.510533,0 1 0 0 0 0 2A1g,0 1 0 0 1 0 1E2u,11A2g  0A2g,11A2u  2E2g,0.0010295630140987001,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,64.48754099999951,1.0688031311945442e-34,5.1025999999999996e-08,4659.543664,0 1 0 1 0 1 0A1g,0 1 0 0 1 0 1E2u,11A2g  0A2g,11A2u  2E2g,0.0009055385138137417,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,65.02053400000113,3.3995662521691245e-36,3.1480000000000003e-09,4775.177140999999,1 0 0 0 4 0 0A2u,0 1 0 1 1 0 0E2g,10A2u  0A1g,11A2g  2E2g,0.00058309518948453,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,67.05371600000126,4.212534889200825e-34,3.6902e-07,4775.177140999999,0 1 0 1 1 0 0E2u,0 1 0 1 1 0 0E2g,11A2u  2E2g,11A2g  2E2g,0.0004242640687119285,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,67.13922399999865,1.4093726474319894e-34,3.7084000000000006e-07,4775.127052000001,0 1 0 1 1 0 0E2u,0 1 0 1 1 0 0E2g,11A1u  2E2g,11A1g  2E2g,0.0006403124237432849,23,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,68.52033800000027,1.257646218121763e-38,1.1295999999999999e-11,4775.177140999999,0 1 0 0 1 1 0A1u,0 1 0 1 1 0 0E2g,11A2u  0A2g,11A2g  2E2g,0.0006708203932499369,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,69.20567599999958,9.963700346203158e-38,2.6881e-10,4773.0606,0 1 0 1 1 0 0E2u,0 1 0 0 1 1 0A2g,11A1u  2E2g,11A1g  0A2g,0.0005,23,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,70.71490599999925,3.1062392302692866e-33,0.00015986,4729.422381,0 1 0 0 0 0 2A1g,0 1 0 0 0 0 2A2u,0A1g  0A1g,1A1u  0A2g,0.001,1,3,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,70.75750799999969,4.790529693537365e-37,2.1171e-08,5343.009932,1 1 0 0 0 0 0A2u,0 1 0 0 2 1 0E1g,11A1u  0A2g,10A1g  1E1g,0.0008062257748298549,23,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,72.86865099999977,8.55621338123352e-34,4.3606e-06,4891.581647,0 1 0 0 1 0 1E2g,0 1 0 0 1 0 1E2u,11A1g  2E2g,11A1u  2E2g,0.0009899494936611666,23,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,72.98378200000025,2.5731942856459195e-33,4.3779e-06,4891.510533,0 1 0 0 1 0 1E2g,0 1 0 0 1 0 1E2u,11A2g  2E2g,11A2u  2E2g,0.001140175425099138,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,75.45082299999922,1.2503797579938221e-32,4.1273e-05,4775.127052000001,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,10A1u  2E2g,11A1g  2E2g,0.0007071067811865475,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,75.45171400000072,3.743995526338781e-32,4.1205e-05,4775.177140999999,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,10A2u  2E2g,11A2g  2E2g,0.0006708203932499369,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,75.77230400000008,1.5726930204003797e-31,0.00016509,4764.425371,1 0 0 0 4 0 0A2u,0 1 0 0 2 0 0A1g,10A2u  0A1g,11A2g  0A2g,0.00058309518948453,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,77.51727500000015,2.107610217783761e-35,7.1094e-08,4773.0606,1 0 0 1 3 0 0E2u,0 1 0 0 1 1 0A2g,10A1u  2E2g,11A1g  0A2g,0.00058309518948453,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,77.8054860000002,4.522334756750154e-36,4.4714e-09,4764.425371,0 1 0 1 1 0 0E2u,0 1 0 0 2 0 0A1g,11A2u  2E2g,11A2g  0A2g,0.0004242640687119285,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,78.42166600000064,4.867283451640405e-31,4.993100000000001e-05,4051.649572,1 0 0 0 3 0 0E1g,0 1 0 0 0 0 1E1u,10A1g  1E1g,11A1u  1E1g,0.0003605551275463989,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,78.63261700000021,3.530274316568251e-36,6.0927e-09,4876.462965,0 1 0 0 0 0 2A1g,1 0 0 1 3 0 0E2u,11A2g  0A2g,11A2u  2E2g,0.0007071067811865475,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,78.70072900000105,3.8693817700851473e-31,0.00034899,4724.031204999999,0 1 0 0 2 0 0A2u,0 1 0 1 0 1 0A1g,10A2u  0A1g,11A2g  0A2g,0.00022360679774997898,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,79.22066600000016,6.866103511375971e-37,1.9331e-09,4749.320936,0 1 0 0 2 0 0A2u,0 1 0 1 1 0 0E2g,11A1u  0A2g,10A1g  2E2g,0.0009433981132056604,23,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,79.2721079999992,2.5796863285611432e-36,2.6074000000000003e-09,4764.425371,0 1 0 0 1 1 0A1u,0 1 0 0 2 0 0A1g,11A2u  0A2g,11A2g  0A2g,0.0006708203932499369,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,81.21687600000132,8.600313705445298e-37,1.0323e-09,4775.177140999999,0 1 0 0 0 0 2A2u,0 1 0 1 1 0 0E2g,10A2u  0A1g,11A2g  2E2g,0.0005,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,81.64137600000049,3.35554516957601e-33,3.7381e-06,4758.556299,1 0 0 0 4 0 0A2u,1 0 0 2 0 2 0E2g,10A2u  0A1g,11A2g  2E2g,0.00058309518948453,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,83.67455800000062,3.2723646063244424e-34,3.4271000000000003e-07,4758.556299,0 1 0 1 1 0 0E2u,1 0 0 2 0 2 0E2g,11A2u  2E2g,11A2g  2E2g,0.0004242640687119285,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,85.14117999999962,1.5620275676971593e-37,1.6701e-10,4758.556299,0 1 0 0 1 1 0A1u,1 0 0 2 0 2 0E2g,11A2u  0A2g,11A2g  2E2g,0.0006708203932499369,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,86.20348399999966,2.4134186975777987e-33,2.9513e-06,4764.425371,1 0 0 1 3 0 0E2u,0 1 0 0 2 0 0A1g,10A2u  2E2g,11A2g  0A2g,0.0006708203932499369,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,86.68266699999913,4.155753232977302e-32,2.5185e-05,4637.348538,0 1 0 1 0 1 0A1g,0 1 0 1 0 1 0A2u,11A2g  0A2g,10A2u  0A1g,0.00022360679774997898,69,63,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,87.91891699999906,5.796822550103374e-34,3.4283e-06,4876.531381000001,0 1 0 0 1 0 1E2g,1 0 0 1 3 0 0E2u,11A1g  2E2g,11A1u  2E2g,0.0009899494936611666,23,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,88.0313500000002,1.750844709040807e-33,3.4557e-06,4876.462965,0 1 0 0 1 0 1E2g,1 0 0 1 3 0 0E2u,11A2g  2E2g,11A2u  2E2g,0.0008602325267042626,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,90.52347599999939,3.025679081930941e-31,0.0012399000000000002,4775.127052000001,0 1 0 0 1 0 1E2u,0 1 0 1 1 0 0E2g,10A1u  2E2g,11A1g  2E2g,0.0009433981132056604,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,91.60658800000056,6.040615941625097e-42,3.4687e-06,9031.612269,0 2 0 3 0 0 0E1g,0 2 0 0 2 0 1E1u,24A2g  1E1g,24A2u  1E1g,0.0005,147,147,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,91.96864600000026,8.372356382341549e-31,0.0011066,4764.425371,0 1 0 0 0 0 2A2u,0 1 0 0 2 0 0A1g,10A2u  0A1g,11A2g  0A2g,0.0005,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,92.07255600000008,1.3587713775638927e-30,0.0017477999999999999,4758.556299,1 0 0 1 3 0 0E2u,1 0 0 2 0 2 0E2g,10A2u  2E2g,11A2g  2E2g,0.0006708203932499369,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,92.41666600000099,2.5283409045777386e-31,0.00027622,4724.031204999999,0 1 0 1 1 0 0E2u,0 1 0 1 0 1 0A1g,10A2u  2E2g,11A2g  0A2g,0.0003162277660168379,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,92.58992800000033,2.091786911870684e-34,8.7205e-07,4773.0606,0 1 0 0 1 0 1E2u,0 1 0 0 1 1 0A2g,10A1u  2E2g,11A1g  0A2g,0.0008544003745317531,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,92.64933900000005,6.043249407224045e-30,0.00075638,4051.649572,0 1 0 1 0 0 0E1g,0 1 0 0 0 0 1E1u,10A1g  1E1g,11A1u  1E1g,0.0003605551275463989,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,92.9453399999993,9.013258378333758e-33,3.0711e-05,4749.320936,0 1 0 1 1 0 0E2u,0 1 0 1 1 0 0E2g,11A1u  2E2g,10A1g  2E2g,0.0008944271909999159,23,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,94.3477940000007,9.645965699562375e-30,0.0011422000000000001,4035.7234439999997,1 0 0 0 3 0 0E1g,1 0 0 3 0 0 0E1u,10A1g  1E1g,11A1u  1E1g,0.0004242640687119285,21,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,95.32430400000021,1.9401685102582683e-24,0.0019711,1232.7491619999998,0 0 0 0 2 0 0A2u,0 0 0 1 0 1 0A1g,0A2u  0A1g,1A2g  0A2g,0.0005,3,9,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,95.87092200000097,2.239258191362856e-35,7.306000000000001e-08,4732.670679999999,0 1 0 0 2 0 0A2u,1 0 0 2 0 2 0E2g,11A1u  0A2g,10A1g  2E2g,0.0007810249675906653,23,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,97.83771800000068,1.7720719354656578e-33,2.4537e-06,4758.556299,0 1 0 0 0 0 2A2u,1 0 0 2 0 2 0E2g,10A2u  0A1g,11A2g  2E2g,0.0005,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,98.70156499999939,1.0264103991186703e-31,0.00021103,4856.3940170000005,0 1 0 0 0 0 2A1g,0 1 0 0 0 0 2A2u,11A2g  0A2g,10A2u  0A1g,0.0006403124237432849,69,63,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,98.77969200000007,6.991676939251329e-42,1.0212e-06,8747.287482,3 0 0 0 0 3 0E1u,2 1 0 1 0 0 0E1g,26A2u  1E1g,26A2g  1E1g,0.0003605551275463989,159,159,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,98.79976999999963,3.1399309317629107e-32,0.00020283,4865.650528,0 1 0 0 1 0 1E2g,0 1 0 0 1 0 1E2u,11A1g  2E2g,10A1u  2E2g,0.0010630145812734648,23,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,99.01263500000005,2.379528552153339e-33,1.8863999999999998e-06,4659.543664,1 0 0 2 0 2 0E2g,0 1 0 0 1 0 1E2u,11A2g  2E2g,11A2u  2E2g,0.0009486832980505138,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,99.85626100000081,2.598798006780814e-32,3.854e-05,4833.946628,0 1 0 1 1 0 0E2u,0 1 0 1 1 0 0E2g,14A2u  2E2g,13A2g  2E2g,0.0005385164807134503,87,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,99.86736800000017,8.724899659973523e-33,3.8804e-05,4833.850243,0 1 0 1 1 0 0E2u,0 1 0 1 1 0 0E2g,14A1u  2E2g,13A1g  2E2g,0.00058309518948453,29,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,100.0440050000002,7.132924205616759e-25,0.00075986,1230.390303,0 0 0 0 2 0 0A2u,0 0 0 1 0 1 0A1g,1A1u  0A2g,0A1g  0A1g,0.0006708203932499369,3,1,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,100.21899600000052,4.401941935755869e-34,1.8352e-06,4732.670679999999,0 1 0 0 0 0 2A2u,1 0 0 2 0 2 0E2g,9A1u  0A2g,10A1g  2E2g,0.0007211102550927978,19,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,100.38052100000004,3.5653112160569276e-30,0.0012263,4319.694751,1 0 0 0 0 3 0E1u,1 0 0 0 3 0 0E1g,15A1u  1E1g,16A1g  1E1g,0.0007211102550927978,31,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,100.38434400000006,4.5731318182078105e-35,1.7489999999999998e-07,4786.802087,0 1 0 0 2 0 0A2u,1 0 0 2 0 2 0E2g,13A1u  0A2g,12A1g  2E2g,0.0009486832980505138,27,25,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,100.58483100000012,1.4442802489892069e-30,2.748e-07,2626.893408,0 0 0 0 1 3 0A2g,0 0 0 1 0 3 0A2u,7A1g  0A2g,7A1u  0A2g,0.0007810249675906653,15,15,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,100.61240999999973,1.3944698059072397e-37,1.3505999999999999e-09,5018.676748,0 1 0 0 0 0 2A1g,0 1 0 0 1 0 1E2u,16A1g  0A1g,15A1u  2E2g,0.001140175425099138,33,31,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,100.61524899999972,4.8486189057707596e-26,6.8641e-06,1265.7837630000001,0 0 0 1 1 0 0E2u,0 0 0 1 0 1 0A1g,4A2u  2E2g,5A2g  0A2g,0.0009486832980505138,27,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,100.82715699999972,1.4555409441957788e-29,2.7776e-06,2626.893408,0 0 0 2 0 2 0E2g,0 0 0 1 0 3 0A2u,7A1g  2E2g,7A1u  0A2g,0.0007071067811865475,15,15,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,100.86335800000052,1.511936943001506e-38,0.00010003,7781.908898999999,0 2 0 1 1 0 0E2g,0 2 0 1 0 1 0A2u,5A2g  2E2g,6A2u  0A1g,0.0007211102550927978,33,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.06638800000019,1.7015141925478212e-31,0.0010739,4792.977007,0 1 0 0 1 0 1E2g,0 1 0 1 1 0 0E2u,8A1g  2E2g,9A1u  2E2g,0.001140175425099138,17,19,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.09272000000055,3.1544205387428537e-32,0.0002187,4891.581647,0 1 0 0 1 0 1E2g,0 1 0 0 1 0 1E2u,12A1g  2E2g,11A1u  2E2g,0.0009899494936611666,25,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.12808700000005,3.3239113237948995e-26,0.00035284,1874.9729379999999,0 0 0 0 0 1 2E3u,0 0 0 1 0 1 1E3g,3A1u  3E3g,4A1g  3E3g,0.0007810249675906653,7,9,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.1764060000005,1.3794169044671827e-29,8.1053e-05,3400.32979,0 1 0 0 0 0 0A1g,0 1 0 0 0 0 0A2u,10A1g  0A1g,9A1u  0A2g,0.0003162277660168379,21,19,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.18770899999981,2.8197556139653727e-30,0.00054244,4074.5334840000005,0 1 0 1 0 0 0E1u,0 1 0 0 0 0 1E1g,8A1u  1E1g,9A1g  1E1g,0.0008544003745317531,17,19,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.23345100000006,7.451712685034042e-31,0.00014881,4144.298911,0 1 0 1 0 0 0E1u,0 1 0 1 0 0 0E1g,11A1u  1E1g,10A1g  1E1g,0.0004242640687119285,23,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.25693899999987,1.2195994178007209e-33,5.0515e-06,4749.320936,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,10A1u  2E2g,10A1g  2E2g,0.0009433981132056604,21,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.2858240000005,2.7122068402529127e-33,3.8781999999999996e-06,4775.177140999999,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,11A2u  2E2g,11A2g  2E2g,0.00058309518948453,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.31343000000015,6.596695852386594e-34,2.987e-06,4803.385324,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,12A1u  2E2g,12A1g  2E2g,0.0007071067811865475,25,25,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.32282099999975,8.600945272758266e-30,0.00055114,4074.0532810000004,0 1 0 1 0 0 0E1u,0 1 0 0 0 0 1E1g,8A2u  1E1g,9A2g  1E1g,0.0006708203932499369,51,57,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.33565100000033,1.4173211985438431e-33,2.2986000000000003e-06,4833.946628,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,13A2u  2E2g,13A2g  2E2g,0.00058309518948453,81,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.35664000000088,3.3104613339409083e-34,1.7602e-06,4866.8606119999995,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,14A1u  2E2g,14A1g  2E2g,0.0005,29,29,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.36890200000016,6.7844003093779e-34,1.3354e-06,4902.126985,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,15A2u  2E2g,15A2g  2E2g,0.0006708203932499369,93,93,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.40432899999996,8.98639386733222e-34,3.8595e-06,4775.127052000001,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,11A1u  2E2g,11A1g  2E2g,0.0008602325267042626,23,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.50888500000019,1.1232016683746505e-37,0.0007466,7781.263371999999,0 2 0 1 1 0 0E2g,0 2 0 0 1 0 1E2u,5A2g  2E2g,6A2u  2E2g,0.0005,33,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.50944200000049,2.568047435864382e-32,4.5103000000000005e-05,4891.192222,0 1 0 0 2 0 0A2u,0 1 0 0 2 0 0A1g,16A2u  0A1g,15A2g  0A2g,0.0007211102550927978,99,93,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.57708600000024,4.665276481211325e-34,2.2754e-06,4833.850243,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,13A1u  2E2g,13A1g  2E2g,0.00058309518948453,27,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,101.91527000000042,2.789334017051277e-36,1.2592000000000001e-08,4831.802341,0 1 0 1 1 0 0E2u,0 1 0 0 1 1 0A2g,14A1u  2E2g,13A1g  0A2g,0.0004242640687119285,29,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,102.14787400000023,8.218479647629386e-33,4.1271000000000005e-05,4866.8606119999995,0 1 0 1 1 0 0E2u,0 1 0 1 1 0 0E2g,15A1u  2E2g,14A1g  2E2g,0.0005,31,29,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,102.17549499999973,4.5427821232152716e-26,0.00047166,1995.169775,0 0 0 0 3 0 0E1g,0 0 0 0 2 1 0E1u,6A1g  1E1g,5A1u  1E1g,0.0009433981132056604,13,11,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,102.24133099999972,4.728768886499142e-24,0.00067736,1264.1576810000001,0 0 0 1 1 0 0E2u,0 0 0 0 1 0 1E2g,4A2u  2E2g,5A2g  2E2g,0.0009848857801796104,27,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,102.37639200000012,5.379570305671025e-30,0.00043838,4120.8911259999995,1 0 0 0 0 3 0E1u,0 1 0 1 0 0 0E1g,8A2u  1E1g,9A2g  1E1g,0.0006708203932499369,51,57,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,102.4365000000007,2.8903196416358745e-32,4.7332e-05,4817.381511,0 1 0 0 1 0 1E2u,1 0 0 2 0 2 0E2g,12A2u  2E2g,13A2g  2E2g,0.0004242640687119285,75,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,102.44174099999964,1.8854426724220813e-30,0.00046268,4121.508177000001,1 0 0 0 0 3 0E1u,0 1 0 1 0 0 0E1g,8A1u  1E1g,9A1g  1E1g,0.0009219544457292887,17,19,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,102.4784880000002,1.1759808835243815e-26,0.00020721,2132.674897,0 0 0 0 0 3 0E1u,0 0 0 0 3 0 0E1g,7A1u  1E1g,8A1g  1E1g,0.000608276253029822,15,17,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,102.57693999999992,2.836324776752953e-33,2.1796999999999996e-07,4256.899696,1 0 0 0 3 0 0E1g,0 1 0 0 0 0 1E1u,17A2g  1E1g,17A2u  1E1g,0.0005,105,105,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
